Nama,Rating,Waktu,Review,case folding,tokenizing,stopword,stemming,topic_0_prob,topic_1_prob,dominant_topic,label,sentimen
Dwi Nurcahyo,5,2021-02-22 06:17:26,"daftar resto caranya gmn ya ,klo gojek gobiz,klo jogja kita apa ya aplikasinya",daftar resto caranya gmn ya klo gojek gobiz klo jogja kita apa ya aplikasinya,"['daftar', 'resto', 'caranya', 'gmn', 'ya', 'klo', 'gojek', 'gobiz', 'klo', 'jogja', 'kita', 'apa', 'ya', 'aplikasinya']","['daftar', 'resto', 'gmn', 'ya', 'klo', 'gojek', 'gobiz', 'klo', 'jogja', 'ya', 'aplikasinya']",['daftar resto gmn ya klo gojek gobiz klo jogja ya aplikasi'],0.4792873998758237,0.5207126001241763,1,0,Negatif
Noor Holis,5,2021-02-22 03:19:27,Harga merakyat,harga merakyat,"['harga', 'merakyat']","['harga', 'merakyat']",['harga rakyat'],0.1866080086724595,0.8133919913275404,1,0,Negatif
Fajar n,5,2021-02-21 15:09:34,Sangat membantu banyak orang. Baik banget,sangat membantu banyak orang baik banget,"['sangat', 'membantu', 'banyak', 'orang', 'baik', 'banget']","['membantu', 'orang', 'banget']",['bantu orang banget'],0.1502402562705828,0.8497597437294172,1,0,Positif
awang darmawan,1,2021-02-21 12:26:39,Mau nyoba pake kok server nya kayak gk detek ya cuma sedang mencari lokasi terus gk masuk2 aplikasinya,mau nyoba pake kok server nya kayak gk detek ya cuma sedang mencari lokasi terus gk masuk aplikasinya,"['mau', 'nyoba', 'pake', 'kok', 'server', 'nya', 'kayak', 'gk', 'detek', 'ya', 'cuma', 'sedang', 'mencari', 'lokasi', 'terus', 'gk', 'masuk', 'aplikasinya']","['nyoba', 'pake', 'server', 'nya', 'kayak', 'gk', 'detek', 'ya', 'mencari', 'lokasi', 'gk', 'masuk', 'aplikasinya']",['nyoba pake server nya kayak gk detek ya cari lokasi gk masuk aplikasi'],0.9571925292113106,0.0428074707886894,0,1,Negatif
Suryaning Prastuti,3,2021-02-21 07:49:29,Tinggal kirim tp aplikasi tidak respond.,tinggal kirim tp aplikasi tidak respond ,"['tinggal', 'kirim', 'tp', 'aplikasi', 'tidak', 'respond']","['tinggal', 'kirim', 'tp', 'aplikasi', 'respond']",['tinggal kirim tp aplikasi respond'],0.9018722070788504,0.0981277929211495,0,1,Negatif
andik pwd,2,2021-02-21 07:03:25,Kirim send gak bisa d rubh alamat pengirim ny..,kirim send gak bisa rubh alamat pengirim ny ,"['kirim', 'send', 'gak', 'bisa', 'rubh', 'alamat', 'pengirim', 'ny']","['kirim', 'send', 'gak', 'rubh', 'alamat', 'pengirim', 'ny']",['kirim send gak rubh alamat kirim ny'],0.936026354902288,0.0639736450977119,0,1,Negatif
Nafisya Azzahra,3,2021-02-21 06:15:33,"Tarif murah udah point + buat narik pelanggan... Tapi disini ada -nya apalagi untuk pemesanan makanan... Cari drivernya lama bgt pas udah dapet berkali"" Di cancel seenaknya sama Driver tanpa alasan yg jelas🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ 1 lagi bnyak driver ketika dapet orderan mlah tanya Lokasi resto dimana... Kacau... Mudah""an kedepannya jauh lebih baik lagi",tarif murah udah point buat narik pelanggan tapi disini ada nya apalagi untuk pemesanan makanan cari drivernya lama bgt pas udah dapet berkali di cancel seenaknya sama driver tanpa alasan yg jelas lagi bnyak driver ketika dapet orderan mlah tanya lokasi resto dimana kacau mudah an kedepannya jauh lebih baik lagi,"['tarif', 'murah', 'udah', 'point', 'buat', 'narik', 'pelanggan', 'tapi', 'disini', 'ada', 'nya', 'apalagi', 'untuk', 'pemesanan', 'makanan', 'cari', 'drivernya', 'lama', 'bgt', 'pas', 'udah', 'dapet', 'berkali', 'di', 'cancel', 'seenaknya', 'sama', 'driver', 'tanpa', 'alasan', 'yg', 'jelas', 'lagi', 'bnyak', 'driver', 'ketika', 'dapet', 'orderan', 'mlah', 'tanya', 'lokasi', 'resto', 'dimana', 'kacau', 'mudah', 'an', 'kedepannya', 'jauh', 'lebih', 'baik', 'lagi']","['tarif', 'murah', 'udah', 'point', 'narik', 'pelanggan', 'nya', 'pemesanan', 'makanan', 'cari', 'drivernya', 'bgt', 'pas', 'udah', 'dapet', 'berkali', 'cancel', 'driver', 'alasan', 'yg', 'bnyak', 'driver', 'dapet', 'orderan', 'mlah', 'lokasi', 'resto', 'dimana', 'kacau', 'mudah', 'an', 'kedepannya']",['tarif murah udah point narik langgan nya mesan makan cari drivernya bgt pas udah dapet kali cancel driver alas yg bnyak driver dapet order mlah lokasi resto mana kacau mudah an depan'],0.816759327883238,0.1832406721167621,0,1,Positif
Ugik Yanti,2,2021-02-21 04:35:09,Kok susah sekali ya mau install aplikasi ny,kok susah sekali ya mau install aplikasi ny,"['kok', 'susah', 'sekali', 'ya', 'mau', 'install', 'aplikasi', 'ny']","['susah', 'ya', 'install', 'aplikasi', 'ny']",['susah ya install aplikasi ny'],0.8966104427218268,0.1033895572781732,0,1,Negatif
gxried,1,2021-02-21 03:12:00,"Tarifnya memang murah, tapi cari driver sangat susah dan jauh. Padahal posisi buru-buru dan sangat butuh kendaraan pulang. Saat mau pesan makan juga belum ada pilihan banyak, semoga kedepan semakin baik lagi ya..",tarifnya memang murah tapi cari driver sangat susah dan jauh padahal posisi buru buru dan sangat butuh kendaraan pulang saat mau pesan makan juga belum ada pilihan banyak semoga kedepan semakin baik lagi ya ,"['tarifnya', 'memang', 'murah', 'tapi', 'cari', 'driver', 'sangat', 'susah', 'dan', 'jauh', 'padahal', 'posisi', 'buru', 'buru', 'dan', 'sangat', 'butuh', 'kendaraan', 'pulang', 'saat', 'mau', 'pesan', 'makan', 'juga', 'belum', 'ada', 'pilihan', 'banyak', 'semoga', 'kedepan', 'semakin', 'baik', 'lagi', 'ya']","['tarifnya', 'murah', 'cari', 'driver', 'susah', 'posisi', 'buru', 'buru', 'butuh', 'kendaraan', 'pulang', 'pesan', 'makan', 'pilihan', 'semoga', 'kedepan', 'ya']",['tarif murah cari driver susah posisi buru buru butuh kendara pulang pesan makan pilih moga depan ya'],0.5035323751863926,0.4964676248136075,0,1,Negatif
Insan Fitri,5,2021-02-21 01:47:33,jos,jos,['jos'],['jos'],['jos'],0.7480304940393312,0.2519695059606688,0,1,Negatif
nur yasir,5,2021-02-20 15:14:28,Yogja kita tetep istimewa,yogja kita tetep istimewa,"['yogja', 'kita', 'tetep', 'istimewa']","['yogja', 'tetep', 'istimewa']",['yogja tetep istimewa'],0.143653414623072,0.856346585376928,1,0,Positif
Riyanto Bronto,5,2021-02-20 13:50:03,"Untuk titik custumer lokasi diaplikasi meleset jauh sekali dari titik customer yang asli walaupun GPS sudah on lebih dari 5km takutnya titik penjemputanya tidak pas kasihan drivernya kalo meleset jauh. Mohon diperbaiki, gencarkan promo dan promosinya semoga SEMAKIN JAYA AMIIN",untuk titik custumer lokasi diaplikasi meleset jauh sekali dari titik customer yang asli walaupun gps sudah on lebih dari km takutnya titik penjemputanya tidak pas kasihan drivernya kalo meleset jauh mohon diperbaiki gencarkan promo dan promosinya semoga semakin jaya amiin,"['untuk', 'titik', 'custumer', 'lokasi', 'diaplikasi', 'meleset', 'jauh', 'sekali', 'dari', 'titik', 'customer', 'yang', 'asli', 'walaupun', 'gps', 'sudah', 'on', 'lebih', 'dari', 'km', 'takutnya', 'titik', 'penjemputanya', 'tidak', 'pas', 'kasihan', 'drivernya', 'kalo', 'meleset', 'jauh', 'mohon', 'diperbaiki', 'gencarkan', 'promo', 'dan', 'promosinya', 'semoga', 'semakin', 'jaya', 'amiin']","['titik', 'custumer', 'lokasi', 'diaplikasi', 'meleset', 'titik', 'customer', 'asli', 'gps', 'on', 'km', 'takutnya', 'titik', 'penjemputanya', 'pas', 'kasihan', 'drivernya', 'kalo', 'meleset', 'mohon', 'diperbaiki', 'gencarkan', 'promo', 'promosinya', 'semoga', 'jaya', 'amiin']",['titik custumer lokasi aplikasi meleset titik customer asli gps on km takut titik penjemputanya pas kasihan drivernya kalo meleset mohon baik gencar promo promosi moga jaya amiin'],0.5569660665427226,0.4430339334572774,0,1,Positif
Kunci Jepang,5,2021-02-20 04:44:55,Sippp,sippp,['sippp'],['sippp'],['sippp'],0.252830652215789,0.747169347784211,1,0,Negatif
Gentala Chesta,5,2021-02-20 02:22:05,"Halo jogjakita,saya sudah coba promo 5k nya lho beneran cuma 5k dari jl godean km6 sampe bumijo.drivernya juga sangat ramah.semoga aplikasinya semakin baik.sukses buat jogjakita jogja istimewa",halo jogjakita saya sudah coba promo nya lho beneran cuma dari jl godean km sampe bumijo drivernya juga sangat ramah semoga aplikasinya semakin baik sukses buat jogjakita jogja istimewa,"['halo', 'jogjakita', 'saya', 'sudah', 'coba', 'promo', 'nya', 'lho', 'beneran', 'cuma', 'dari', 'jl', 'godean', 'km', 'sampe', 'bumijo', 'drivernya', 'juga', 'sangat', 'ramah', 'semoga', 'aplikasinya', 'semakin', 'baik', 'sukses', 'buat', 'jogjakita', 'jogja', 'istimewa']","['halo', 'jogjakita', 'coba', 'promo', 'nya', 'lho', 'beneran', 'jl', 'godean', 'km', 'sampe', 'bumijo', 'drivernya', 'ramah', 'semoga', 'aplikasinya', 'sukses', 'jogjakita', 'jogja', 'istimewa']",['halo jogjakita coba promo nya lho beneran jl godean km sampe bumijo drivernya ramah moga aplikasi sukses jogjakita jogja istimewa'],0.2938801840382395,0.7061198159617605,1,0,Positif
Indah Fatmawati,3,2021-02-19 12:54:55,Mau nyoba pesen makan failed terus knp ya?,mau nyoba pesen makan failed terus knp ya ,"['mau', 'nyoba', 'pesen', 'makan', 'failed', 'terus', 'knp', 'ya']","['nyoba', 'pesen', 'makan', 'failed', 'knp', 'ya']",['nyoba sen makan failed knp ya'],0.924486836135815,0.075513163864185,0,1,Negatif
Shelly Septia,4,2021-02-19 12:13:44,"Seminggu full ini sy order jogja kita tiap hari 20 kali ada.. ada promo 5000 sangat membantu sekali cuma sangat disayangkan. Jika klik jogja send,tidak bisa edit alamat. Dan mohon utk driver selalu cek ,pengirim sudah bayar pale speedcash atau blm,sy slm order sllu pakai speedcash ,cuma hampir tiap order selalu ditnya sdh byar blm,dan 2x pembeli sy dimintai ongkir pdhal sy sdh byr lewat speedcash. Semoga ini jd bahan evaluasi.terimakasih",seminggu full ini sy order jogja kita tiap hari kali ada ada promo sangat membantu sekali cuma sangat disayangkan jika klik jogja send tidak bisa edit alamat dan mohon utk driver selalu cek pengirim sudah bayar pale speedcash atau blm sy slm order sllu pakai speedcash cuma hampir tiap order selalu ditnya sdh byar blm dan pembeli sy dimintai ongkir pdhal sy sdh byr lewat speedcash semoga ini jd bahan evaluasi terimakasih,"['seminggu', 'full', 'ini', 'sy', 'order', 'jogja', 'kita', 'tiap', 'hari', 'kali', 'ada', 'ada', 'promo', 'sangat', 'membantu', 'sekali', 'cuma', 'sangat', 'disayangkan', 'jika', 'klik', 'jogja', 'send', 'tidak', 'bisa', 'edit', 'alamat', 'dan', 'mohon', 'utk', 'driver', 'selalu', 'cek', 'pengirim', 'sudah', 'bayar', 'pale', 'speedcash', 'atau', 'blm', 'sy', 'slm', 'order', 'sllu', 'pakai', 'speedcash', 'cuma', 'hampir', 'tiap', 'order', 'selalu', 'ditnya', 'sdh', 'byar', 'blm', 'dan', 'pembeli', 'sy', 'dimintai', 'ongkir', 'pdhal', 'sy', 'sdh', 'byr', 'lewat', 'speedcash', 'semoga', 'ini', 'jd', 'bahan', 'evaluasi', 'terimakasih']","['seminggu', 'full', 'sy', 'order', 'jogja', 'kali', 'promo', 'membantu', 'disayangkan', 'klik', 'jogja', 'send', 'edit', 'alamat', 'mohon', 'utk', 'driver', 'cek', 'pengirim', 'bayar', 'pale', 'speedcash', 'blm', 'sy', 'slm', 'order', 'sllu', 'pakai', 'speedcash', 'order', 'ditnya', 'sdh', 'byar', 'blm', 'pembeli', 'sy', 'ongkir', 'pdhal', 'sy', 'sdh', 'byr', 'speedcash', 'semoga', 'jd', 'bahan', 'evaluasi', 'terimakasih']",['minggu full sy order jogja kali promo bantu sayang klik jogja send edit alamat mohon utk driver cek kirim bayar pale speedcash blm sy slm order sllu pakai speedcash order ditnya sdh byar blm beli sy ongkir pdhal sy sdh byr speedcash moga jd bahan evaluasi terimakasih'],0.728725078004664,0.271274921995336,0,1,Negatif
Aditya Krissandi,1,2021-02-19 06:18:35,Driver ngga merata. Percuma tarif murah kalau gabisa dinikmati.,driver ngga merata percuma tarif murah kalau gabisa dinikmati ,"['driver', 'ngga', 'merata', 'percuma', 'tarif', 'murah', 'kalau', 'gabisa', 'dinikmati']","['driver', 'ngga', 'merata', 'tarif', 'murah', 'gabisa', 'dinikmati']",['driver ngga rata tarif murah gabisa nikmat'],0.435562450240701,0.5644375497592989,1,0,Positif
M. F.I,5,2021-02-19 05:00:24,"Bagus, murah,yuk dukung karya anak bangsa",bagus murah yuk dukung karya anak bangsa,"['bagus', 'murah', 'yuk', 'dukung', 'karya', 'anak', 'bangsa']","['bagus', 'murah', 'yuk', 'dukung', 'karya', 'anak', 'bangsa']",['bagus murah yuk dukung karya anak bangsa'],0.0632967589169996,0.9367032410830004,1,0,Positif
NIKO NUGROHO PUTRO,3,2021-02-19 02:57:34,Kenapa di aplikasi custemer tidak ada tombol cencel untuk pemesanan go ride,kenapa di aplikasi custemer tidak ada tombol cencel untuk pemesanan go ride,"['kenapa', 'di', 'aplikasi', 'custemer', 'tidak', 'ada', 'tombol', 'cencel', 'untuk', 'pemesanan', 'go', 'ride']","['aplikasi', 'custemer', 'tombol', 'cencel', 'pemesanan', 'go', 'ride']",['aplikasi custemer tombol cencel mesan go ride'],0.7448665707656925,0.2551334292343074,0,1,Negatif
Bagas Tri Hanantyo,4,2021-02-18 10:28:14,Luar biasa 👍🏻,luar biasa ,"['luar', 'biasa']",[],[''],0.5,0.5,0,1,Negatif
beta karoten,1,2021-02-18 10:17:42,Ini kenapa ya kalau saya mau pesan makanan selalu filed,ini kenapa ya kalau saya mau pesan makanan selalu filed,"['ini', 'kenapa', 'ya', 'kalau', 'saya', 'mau', 'pesan', 'makanan', 'selalu', 'filed']","['ya', 'pesan', 'makanan', 'filed']",['ya pesan makan filed'],0.8889683653465617,0.1110316346534383,0,1,Negatif
Veronica Suwarsih,5,2021-02-18 04:35:49,Sangat bermanfaat sekali apk ini wlpn cri driver agak susah,sangat bermanfaat sekali apk ini wlpn cri driver agak susah,"['sangat', 'bermanfaat', 'sekali', 'apk', 'ini', 'wlpn', 'cri', 'driver', 'agak', 'susah']","['bermanfaat', 'apk', 'wlpn', 'cri', 'driver', 'susah']",['manfaat apk wlpn cri driver susah'],0.7462279181168443,0.2537720818831557,0,1,Negatif
Nadia Novita,2,2021-02-17 12:29:54,"Aplikasi masih ada Bug, menu registrasi akun CS gak ada, adanya menu login aja jika di ketik langsung masukan pin, padahal belom registrasi akun",aplikasi masih ada bug menu registrasi akun cs gak ada adanya menu login aja jika di ketik langsung masukan pin padahal belom registrasi akun,"['aplikasi', 'masih', 'ada', 'bug', 'menu', 'registrasi', 'akun', 'cs', 'gak', 'ada', 'adanya', 'menu', 'login', 'aja', 'jika', 'di', 'ketik', 'langsung', 'masukan', 'pin', 'padahal', 'belom', 'registrasi', 'akun']","['aplikasi', 'bug', 'menu', 'registrasi', 'akun', 'cs', 'gak', 'menu', 'login', 'aja', 'ketik', 'langsung', 'masukan', 'pin', 'belom', 'registrasi', 'akun']",['aplikasi bug menu registrasi akun cs gak menu login aja ketik langsung masuk pin bom registrasi akun'],0.9659926186597756,0.0340073813402242,0,1,Positif
Gusrialdye Leo,5,2021-02-17 10:46:12,Tingkatkan pelayanannya Perhatikan Driver Online nya!!!!!!!!!!!!,tingkatkan pelayanannya perhatikan driver online nya ,"['tingkatkan', 'pelayanannya', 'perhatikan', 'driver', 'online', 'nya']","['tingkatkan', 'pelayanannya', 'perhatikan', 'driver', 'online', 'nya']",['tingkat layan perhati driver online nya'],0.4658785216074784,0.5341214783925216,1,0,Negatif
Hans Nich,1,2021-02-17 09:30:46,"Gak paham knp, jogjaride, jogjasend, jogjashop gda yg bs. Cuma bs jogjafood aja. Pdhl yg paling d butuhkan jogjaride.",gak paham knp jogjaride jogjasend jogjashop gda yg bs cuma bs jogjafood aja pdhl yg paling butuhkan jogjaride ,"['gak', 'paham', 'knp', 'jogjaride', 'jogjasend', 'jogjashop', 'gda', 'yg', 'bs', 'cuma', 'bs', 'jogjafood', 'aja', 'pdhl', 'yg', 'paling', 'butuhkan', 'jogjaride']","['gak', 'paham', 'knp', 'jogjaride', 'jogjasend', 'jogjashop', 'gda', 'yg', 'bs', 'bs', 'jogjafood', 'aja', 'pdhl', 'yg', 'butuhkan', 'jogjaride']",['gak paham knp jogjaride jogjasend jogjashop gda yg bs bs jogjafood aja pdhl yg butuh jogjaride'],0.7404493838844731,0.2595506161155269,0,1,Negatif
Alwan Abrori,1,2021-02-17 08:09:27,"Kok ya busuk, main dibatalkan saja. Klo ga niat jgn buat aplikasi ojol, buang2 waktu",kok ya busuk main dibatalkan saja klo ga niat jgn buat aplikasi ojol buang waktu,"['kok', 'ya', 'busuk', 'main', 'dibatalkan', 'saja', 'klo', 'ga', 'niat', 'jgn', 'buat', 'aplikasi', 'ojol', 'buang', 'waktu']","['ya', 'busuk', 'main', 'dibatalkan', 'klo', 'ga', 'niat', 'jgn', 'aplikasi', 'ojol', 'buang']",['ya busuk main batal klo ga niat jgn aplikasi ojol buang'],0.7275594780859114,0.2724405219140886,0,1,Negatif
rika yusnia putri,4,2021-02-17 07:05:16,"Untuk gosendnya masih belum bisa pake alamat orang lain. Selebihnya oke 👍 Krna msih promo tarifnya masih murah sekali. Semoga kalau normal tarifnya bisa dibawah yg lain, jadi bisa langganan pake ini.. Sukses terus buat JogjaKita..",untuk gosendnya masih belum bisa pake alamat orang lain selebihnya oke krna msih promo tarifnya masih murah sekali semoga kalau normal tarifnya bisa dibawah yg lain jadi bisa langganan pake ini sukses terus buat jogjakita ,"['untuk', 'gosendnya', 'masih', 'belum', 'bisa', 'pake', 'alamat', 'orang', 'lain', 'selebihnya', 'oke', 'krna', 'msih', 'promo', 'tarifnya', 'masih', 'murah', 'sekali', 'semoga', 'kalau', 'normal', 'tarifnya', 'bisa', 'dibawah', 'yg', 'lain', 'jadi', 'bisa', 'langganan', 'pake', 'ini', 'sukses', 'terus', 'buat', 'jogjakita']","['gosendnya', 'pake', 'alamat', 'orang', 'selebihnya', 'oke', 'krna', 'msih', 'promo', 'tarifnya', 'murah', 'semoga', 'normal', 'tarifnya', 'dibawah', 'yg', 'langganan', 'pake', 'sukses', 'jogjakita']",['gosendnya pake alamat orang lebih oke krna msih promo tarif murah moga normal tarif bawah yg langgan pake sukses jogjakita'],0.3590886043318029,0.640911395668197,1,0,Positif
Siti khodiyah,2,2021-02-17 05:20:49,untuk pengirim tidak bisa diedit lokasinya... susah jadinya kalau mau ngambil barang di lokasi yg beda sama gps map dihape... tombol doank gak fungsi editnya..,untuk pengirim tidak bisa diedit lokasinya susah jadinya kalau mau ngambil barang di lokasi yg beda sama gps map dihape tombol doank gak fungsi editnya ,"['untuk', 'pengirim', 'tidak', 'bisa', 'diedit', 'lokasinya', 'susah', 'jadinya', 'kalau', 'mau', 'ngambil', 'barang', 'di', 'lokasi', 'yg', 'beda', 'sama', 'gps', 'map', 'dihape', 'tombol', 'doank', 'gak', 'fungsi', 'editnya']","['pengirim', 'diedit', 'lokasinya', 'susah', 'ngambil', 'barang', 'lokasi', 'yg', 'beda', 'gps', 'map', 'dihape', 'tombol', 'doank', 'gak', 'fungsi', 'editnya']",['kirim edit lokasi susah ngambil barang lokasi yg beda gps map dihape tombol doank gak fungsi edit'],0.9706885535286344,0.0293114464713654,0,1,Negatif
Yudhoe_38,5,2021-02-16 19:26:47,Maaf mau tanya nih untuk proses pembayaran harus non tunai atau bisa tunai bayar ditempat? Thanks,maaf mau tanya nih untuk proses pembayaran harus non tunai atau bisa tunai bayar ditempat thanks,"['maaf', 'mau', 'tanya', 'nih', 'untuk', 'proses', 'pembayaran', 'harus', 'non', 'tunai', 'atau', 'bisa', 'tunai', 'bayar', 'ditempat', 'thanks']","['maaf', 'nih', 'proses', 'pembayaran', 'non', 'tunai', 'tunai', 'bayar', 'ditempat', 'thanks']",['maaf nih proses bayar non tunai tunai bayar tempat thanks'],0.9493041010833368,0.0506958989166633,0,1,Negatif
Purwanti Tanti,4,2021-02-16 16:33:10,Mantap,mantap,['mantap'],['mantap'],['mantap'],0.2500731584291216,0.7499268415708784,1,0,Positif
lisa shop,5,2021-02-16 15:10:17,Good,good,['good'],['good'],['good'],0.2502626390296659,0.7497373609703342,1,0,Positif
Khoirun Inayah,5,2021-02-16 13:22:33,Jos,jos,['jos'],['jos'],['jos'],0.7480304940393312,0.2519695059606688,0,1,Negatif
awang susanto,2,2021-02-16 11:42:03,"Br instal, nyoba pesan food lngsng failed...😂",br instal nyoba pesan food lngsng failed ,"['br', 'instal', 'nyoba', 'pesan', 'food', 'lngsng', 'failed']","['br', 'instal', 'nyoba', 'pesan', 'food', 'lngsng', 'failed']",['br instal nyoba pesan food lngsng failed'],0.9325288985349292,0.0674711014650707,0,1,Negatif
Randu Nakula,3,2021-02-15 21:03:31,"Maaf saya cuman mau tanya.. Apakah aplikasi ini karya anak bangsa atau org luar, atau tetangga negara sebelah.",maaf saya cuman mau tanya apakah aplikasi ini karya anak bangsa atau org luar atau tetangga negara sebelah ,"['maaf', 'saya', 'cuman', 'mau', 'tanya', 'apakah', 'aplikasi', 'ini', 'karya', 'anak', 'bangsa', 'atau', 'org', 'luar', 'atau', 'tetangga', 'negara', 'sebelah']","['maaf', 'cuman', 'aplikasi', 'karya', 'anak', 'bangsa', 'org', 'tetangga', 'negara', 'sebelah']",['maaf cuman aplikasi karya anak bangsa org tetangga negara belah'],0.0756060031958441,0.9243939968041558,1,0,Negatif
Novi Prasetya,5,2021-02-15 13:46:57,Mantab,mantab,['mantab'],['mantab'],['mantab'],0.2503089974365775,0.7496910025634226,1,0,Negatif
Christyn Lan,3,2021-02-15 08:00:30,Bintang 3 dulu Krn masih blm digunakan. Kalau utk merchant partner nya masuk kmna ya krn seperinya keterangan hanya untuk pengguna layanan jasa bukan penyedia. Mhn bantuannya trmksh,bintang dulu krn masih blm digunakan kalau utk merchant partner nya masuk kmna ya krn seperinya keterangan hanya untuk pengguna layanan jasa bukan penyedia mhn bantuannya trmksh,"['bintang', 'dulu', 'krn', 'masih', 'blm', 'digunakan', 'kalau', 'utk', 'merchant', 'partner', 'nya', 'masuk', 'kmna', 'ya', 'krn', 'seperinya', 'keterangan', 'hanya', 'untuk', 'pengguna', 'layanan', 'jasa', 'bukan', 'penyedia', 'mhn', 'bantuannya', 'trmksh']","['bintang', 'krn', 'blm', 'utk', 'merchant', 'partner', 'nya', 'masuk', 'kmna', 'ya', 'krn', 'seperinya', 'keterangan', 'pengguna', 'layanan', 'jasa', 'penyedia', 'mhn', 'bantuannya', 'trmksh']",['bintang krn blm utk merchant partner nya masuk kmna ya krn per terang guna layan jasa sedia mhn bantu trmksh'],0.5010420122464446,0.4989579877535554,0,1,Positif
Putra Bantul,5,2021-02-14 06:32:34,Mohon segera diadakan yg Mobil (seperti Gocar) trims,mohon segera diadakan yg mobil seperti gocar trims,"['mohon', 'segera', 'diadakan', 'yg', 'mobil', 'seperti', 'gocar', 'trims']","['mohon', 'diadakan', 'yg', 'mobil', 'gocar', 'trims']",['mohon ada yg mobil gocar trims'],0.6713570912939265,0.3286429087060735,0,1,Negatif
colours 8,2,2021-02-14 03:09:26,"Susah di download,tertunda terus,padahal download apk lain gampang,dan baru hapus apk lain juga, harusnya bisa untuk download",susah di download tertunda terus padahal download apk lain gampang dan baru hapus apk lain juga harusnya bisa untuk download,"['susah', 'di', 'download', 'tertunda', 'terus', 'padahal', 'download', 'apk', 'lain', 'gampang', 'dan', 'baru', 'hapus', 'apk', 'lain', 'juga', 'harusnya', 'bisa', 'untuk', 'download']","['susah', 'download', 'tertunda', 'download', 'apk', 'gampang', 'hapus', 'apk', 'download']",['susah download tunda download apk gampang hapus apk download'],0.9466267499503956,0.0533732500496044,0,1,Negatif
Adi J Gus,3,2021-02-13 04:21:11,Pin gmaps user sering tidak akurat & tidak bisa diedit. Tidak terdapat pilihan pin pin📍lokasi via gmaps. Sabar aja kalau pakai ini aplikasi.,pin gmaps user sering tidak akurat tidak bisa diedit tidak terdapat pilihan pin pin lokasi via gmaps sabar aja kalau pakai ini aplikasi ,"['pin', 'gmaps', 'user', 'sering', 'tidak', 'akurat', 'tidak', 'bisa', 'diedit', 'tidak', 'terdapat', 'pilihan', 'pin', 'pin', 'lokasi', 'via', 'gmaps', 'sabar', 'aja', 'kalau', 'pakai', 'ini', 'aplikasi']","['pin', 'gmaps', 'user', 'akurat', 'diedit', 'pilihan', 'pin', 'pin', 'lokasi', 'via', 'gmaps', 'sabar', 'aja', 'pakai', 'aplikasi']",['pin gmaps user akurat edit pilih pin pin lokasi via gmaps sabar aja pakai aplikasi'],0.9659844238242256,0.0340155761757744,0,1,Positif
Sophian Hadi Susanto,5,2021-02-12 09:39:41,Sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],['bantu'],0.2501756320033388,0.7498243679966612,1,0,Negatif
Widodo Dodo,4,2021-02-12 07:39:09,Pengen daftar jadi driver gimana za kak.?,pengen daftar jadi driver gimana za kak ,"['pengen', 'daftar', 'jadi', 'driver', 'gimana', 'za', 'kak']","['pengen', 'daftar', 'driver', 'gimana', 'za', 'kak']",['ken daftar driver gimana za kak'],0.9210484613213844,0.0789515386786154,0,1,Negatif
Dhani Van Houten,5,2021-02-12 01:34:35,"Aplikasi yang bagus, ongkosnya murah",aplikasi yang bagus ongkosnya murah,"['aplikasi', 'yang', 'bagus', 'ongkosnya', 'murah']","['aplikasi', 'bagus', 'ongkosnya', 'murah']",['aplikasi bagus ongkos murah'],0.1147235511237431,0.8852764488762569,1,0,Positif
Fendy Ratnantyo,5,2021-02-11 13:06:54,"Saya akan mencoba pakai aplikasi nie dulu,smoga kedepannya utk ojol jogjakita sukses selalu jam terbang melejit",saya akan mencoba pakai aplikasi nie dulu smoga kedepannya utk ojol jogjakita sukses selalu jam terbang melejit,"['saya', 'akan', 'mencoba', 'pakai', 'aplikasi', 'nie', 'dulu', 'smoga', 'kedepannya', 'utk', 'ojol', 'jogjakita', 'sukses', 'selalu', 'jam', 'terbang', 'melejit']","['mencoba', 'pakai', 'aplikasi', 'nie', 'smoga', 'kedepannya', 'utk', 'ojol', 'jogjakita', 'sukses', 'jam', 'terbang', 'melejit']",['coba pakai aplikasi nie smoga depan utk ojol jogjakita sukses jam terbang lejit'],0.1264293216622381,0.8735706783377619,1,0,Positif
Dinaya Andari,3,2021-02-11 05:35:39,tarifnya menarik. mau dicoba tapi mau edit titik pick up barang kok ga bisa ya kak. padahal titik pick upnya meleset dari lokasi pengirim.,tarifnya menarik mau dicoba tapi mau edit titik pick up barang kok ga bisa ya kak padahal titik pick upnya meleset dari lokasi pengirim ,"['tarifnya', 'menarik', 'mau', 'dicoba', 'tapi', 'mau', 'edit', 'titik', 'pick', 'up', 'barang', 'kok', 'ga', 'bisa', 'ya', 'kak', 'padahal', 'titik', 'pick', 'upnya', 'meleset', 'dari', 'lokasi', 'pengirim']","['tarifnya', 'menarik', 'dicoba', 'edit', 'titik', 'pick', 'up', 'barang', 'ga', 'ya', 'kak', 'titik', 'pick', 'upnya', 'meleset', 'lokasi', 'pengirim']",['tarif tarik coba edit titik pick up barang ga ya kak titik pick upnya meleset lokasi kirim'],0.8712754534611831,0.1287245465388168,0,1,Negatif
